codigo_barras,descricao,unidade,valor
78930070,CIGARRO FREE AZUL 20UN               , UN ,6.75
78930063,CIGARRO FREE VERMELHO 20UN           , UN ,7
78934450,CIGARRO HILTOM LONGO C/20            , UN ,7.25
78926615,CIGARRO HILTON CURTO 20UN            , UN ,6.25
78926622,CIGARRO HILTON LONGO 20UN            , UN ,6.25
78930100,CIGARRO HOLLYWOOD BLUE 20UN          , UN ,7.5
78927728,CIGARRO HOLLYWOOD MINT 20UN          , UN ,6.5
78934283,CIGARRO HOLLYWOOD ORIGINAL VERM. 20UN, UN ,7.5
78931329,CIGARRO LM BLUE LABEL 20UN           , UN ,7.5
78928251,CIGARRO LM KRETEK PRETO 20UN         , UN ,7.25
78932340,CIGARRO LM MENTHOL COOL 20UN         , UN ,7.25
78904446,CIGARRO LUXOR PALACE LONGO 20UN      , UN ,7
78903418,CIGARRO MALBORO BOX C/20UN           , UN ,8.5
78900066,CIGARRO MARLBORO BLUE ICE 20UN       , UN ,9
78923560,CIGARRO MARLBORO FILTER PLUS 20UN    , UN ,8.5
78900134,CIGARRO MARLBORO GOLD BOX 20UN       , UN ,8.5
78901001,CIGARRO PALACE SLIMS LONGO 20UN      , UN ,6.25
78931343,CIGARRO SHELTON ORIGINAL 20UN        , UN ,7.25
78931428,CIGARRO SHELTON SLIMS LONGO 20UN     , UN ,7
7891037013520,CLOUSE UP 90                         , UN ,2.69
7622300828820,CLUB SOCIAL BACON156G                , UN ,4.49
7893333289128,CLUB SOCIAL PCT C/6                  , UN ,3.99
7622300053338,CLUB SOCIAL PIZZA.                   , UN ,3.99
7622300281489,CLUB SOCIAL PRESUNTO.                , UN ,3.99
7622300828752,CLUB SOCIAL SABOR QUEIJO 156G        , UN ,3.99
7898936528995,COCO ADOCADO SADORO 90G              , UN ,2.99
7898936529305,COCO EM FLOCOS SADORO 90G            , UN ,4.49
7898936528957,COCO PURO SADORO 90G                 , UN ,2.99
7890300125793,COCO RALADO ADOCADO100G              , UN ,3
7898122770221,COCO RALADO FINO NATUFEST 20G        , UN ,2.69
7896028030654,COCO RALADO MENINA                   , UN ,3.99
7896028030661,COCO RALADO MENINA UMIDO E ADOCADO 50, UN ,1.49
7890300125861,COCO RALADO PURO 100G                , UN ,3.49
7898122772546,COENTRO MOIDO NATUERVAS 15G          , UN ,1.69
7898122770788,COENTRO NATUERVAS 15G                , UN ,1.69
7896342460014,COLA BRANCA MERCUR 90G               , UN ,2.79
7898122771259,COLORAU NATUERVAS 100G               , UN ,1.69
7898909954370,COLORAU SABOR DA SERRA               , UN ,0.99
7898936528469,COLORAU SADORO                       , UN ,1.09
7898475530114,COLORAU SINOSTEMP 80G                , UN ,1.49
7898122771754,COMINHO NATUERVAS 15G                , UN ,1.69
7898147730132,COMPOSTO AMIZADE 500G                , UN ,6.99
7896621710052,COMPOSTO ERVA-MATE COM CHA SABADIN 50, UN ,6.75
7898936528032,COMPOSTO PARA CHIMARRAO SADORO 25G   , UN ,2.99
7896731009787,CONFEITO BRINQUEDO MAMADEIRA         , UN ,2
7898475530084,CONFEITO COLORIDO SINOSTEMP 80G      , UN ,1.49
7898122770337,CONFETE NATUFEST NATUFEST 60G        , UN ,3.45
7898453010102,CONSERVA FERRANTI OVOS DE CODORNA 230, UN ,5.1
7898004872623,CONSERVA GAITEIRO BETERRABA 540G     , UN ,4.29
7898004872104,CONSERVA GAITEIRO CEBOLA 540G        , UN ,5.79
7898229750072,CONSERVA MINI MILHO COBLENS 300G     , UN ,9.99
7898004873200,CONSERVA PEPINO GAITERO 500G         , UN ,5.99
7898935610011,CONSERVA PEPINO NATURA 530G          , UN ,4.69
7898453010010,CONSERVA PEPINOS FERRANTI 500G       , UN ,4.99
7891031112403,CONSERVA PEPINOS TAUA 600G           , UN ,7.99
7898165760012,CONSERVAS MISTA BAUKER 430G          , UN ,2.49
7898453010027,CONSERVAS PICLES FERRANTI 500G       , UN ,5.19
7894321222127,COOKIE TODDY 40G                     , UN ,1.89
7896324283402,COOKIES INTEGRAIS C/CASTANHA DO PARA , UN ,0.99
7898904062452,COPO DESCARTAVEIS DU DIGO AZUL 200ML , UN ,4.99
7898904062469,COPO DESCARTAVEL 200ML DUDIGO ROSA 50, UN ,4.99
7898939720013,COPO DESCARTAVEL CRISTALCOPO P/CAFE 1, UN ,2.59
7898117691524,COPO DESCARTAVEL LIBRELATO P/CHA CAFE, UN ,2.59
7898505140207,COPO DESCARTAVEL TOTALPLAST 50ML C/10, UN ,2.59
7898904062353,COPOS CAFEZINHO DU DIEGO 50ML        , UN ,3.49
7898904062070,COPOS DESC. DU DIGO 300ML C/ 100UN   , UN ,6.49
7898904062025,COPOS DESCARTAVEIS DU DIGO 200ML     , UN ,4.99
7898505140245,COPOS DESCARTAVEIS TOTAL PLAST 300ML , UN ,6.69
7898122770344,CORACAO NATUFEST NATUFEST 60G        , UN ,3.45
7896589524784,CORTES COGELADOS DE FRAMGO           , UN ,0.01
7898475530145,CRAVO DA INDIA 15G                   , UN ,2.99
7890300435885,CRAVO DA INDIA EM POTE 15G           , UN ,2.69
7898936528049,CRAVO SADORE 20G                     , UN ,2.99
7896259411628,CREME DE LEITE CAMPOMESA  200G       , UN ,1.89
7898929966490,CREME DE LEITE CCGL 200G             , UN ,1.99
7898080640222,CREME DE LEITE ITALAC                , UN ,2.59
7896354100830,CREME DE LEITE MARJOARA 200G         , UN ,1.89
7898215151784,CREME DE LEITE PIRACANJUBA 200G      , UN ,2.49
7896185310576,CREME DE LEITE SHEFA 200G            , UN ,1.79
7898915414196,CREME DE LEITE TERRA VIVA TP 200G    , UN ,1.59
7896256600780,CREME DE LEITE TIROL 200G            , UN ,2.99
7891024132371,CREME DENTAL COLGATE TRIPLA ACAO 180G, UN ,6.99
7891528032405,CREME DENTAL SORRISO SUPER REFRESCANT, UN ,5.49
7898122773314,CURRY NATUERVAS 15G                  , UN ,1.69
7898279797126,DENTADURAS 25G                       , UN ,1.75
7898302000346,DETERGENTE AQUAFAST NEUTRO 500ML     , UN ,1.59
7896404600563,DETERGENTE GIRANDO SOL MACA 500ML    , UN ,1.69
7897664130029,DETERGENTE MINUANO LIMAO 500ML       , UN ,1.99
7898108785447,DETERGENTE SUPER LIMPO CLEAR 500ML   , UN ,1.69
7898108780022,DETERGENTE SUPER LIMPO NEUTRO        , UN ,1.69
7622300732981,DIAMANTE NEGRO 25G LACTA             , UN ,1.75
7896348811254,DOCE CREMOSO DE FRUTA BANANA PIA 400G, UN ,2.95
7896348811247,DOCE CREMOSO DE FRUTA MORANGO PIA 400, UN ,5.89
7897207900492,DOCE CREMOSO DE LEITE ZAGONEL 50G    , UN ,0.5
7898229750287,DOCE DE ABOBORA COBLENS 400G         , UN ,5.59
7896452200777,DOCE DE FIGO LIGHT KASPARY 400G      , UN ,4.99
7896348811179,DOCE DE FIGO PIA 400G                , UN ,3.99
7896452200456,DOCE DE FRUTA BANANA KASPARY 400G    , UN ,3.99
7896348811230,DOCE DE FRUTA DE UVA PIA 400G        , UN ,4.49
7896348811186,DOCE DE FRUTA GOIABA PIA 400G        , UN ,4.49
7896348811223,DOCE DE FRUTA PESSEGO PIA  400G      , UN ,4.49
7896452200432,DOCE DE FRUTAS ABOBORA COM COCO KASPA, UN ,3.99
7896452200357,DOCE DE FRUTAS KASPARY 400G          , UN ,3.99
7896452200371,DOCE DE FRUTAS MACA KASPARY 400G     , UN ,3.99
7896452200746,DOCE DE FRUTAS MELADO BATIDO KASPARY , UN ,3.99
7896452200463,DOCE DE FRUTAS MELADO KASPARY 400G   , UN ,3.99
7896348811308,DOCE DE FURTA ABOBORA COM COCO PIA 40, UN ,4.49
7896348841909,DOCE DE LEITE COM COCO PIA 400G      , UN ,5.99
7896452200753,DOCE DE LEITE KASPARY 400G           , UN ,4.39
7896348841039,DOCE DE LEITE PIA 400G               , UN ,5.99
7896434920471,DOCE DE LEITE TRIANGULO MINEIRO 400G , UN ,3.19
7896452200722,DOCE DE MORANGO KASPARY 400G         , UN ,4.99
7896452201002,DOCE DE UVA LIGHT KASPARY400G        , UN ,4.99
7896825100062,DOCE IVOTIENSE MELADO COLONIAL 400G  , UN ,4.59
7896452200418,DOCE KASPARY ABACAXI 400G            , UN ,3.99
7896452200401,DOCE KASPARY CANA COLONIAL 400G      , UN ,3.99
7896452200425,DOCE KASPARY GOIABA 400G             , UN ,3.99
7896452200449,DOCE KASPATY UVA 400G                , UN ,3.99
7896452200739,DOCE LIGHT KASPARY 400G              , UN ,4.99
7896348811278,DOCE MELADO C/ BATATA-DOCE COLONIAL 4, UN ,4.49
7891110451027,DOCE MU-MU DE LEITE 400G             , UN ,4.99
7896452200388,DOCEDE FRUTAS PESSEGO KASPARY 400G   , UN ,3.99
110276388,DOCES CHOCO BOM                      , UN ,1.99
7892840244644,DORITOS POWER TACO MEXICANO90G       , UN ,4.4
7898122770283,DRAGEAS DE CHOCOLATE NATUFEST 60G    , UN ,3.45
78917644,DUCREM CHOC. AVELA 10G               , UN ,0.35
78927773,DUNHIL CARLTON VERMELHO              , UN ,8
7896015516970,EMO SABOR GUARAMA                    , UN ,1.4
7896015511166,EMO SABOR LARAMJA                    , UN ,1.4
7896015518479,EMO SABOR LIMAO                      , UN ,1.4
7896621710083,ERVA-MATE SABADIN MOIDA GROSSA 500G  , UN ,5.2
7896394600024,ERVA-MATE TERTULIA 1KG               , UN ,14.99
7896621710045,ERVA-MATE TRADICIONAL SABADIN 500G   , UN ,5.2
7896328200115,ERVA BARAO TRADICIONAL 1KG           , UN ,10.4
7898936528223,ERVA DOCE SADORO 15G                 , UN ,2.99
7898147730118,ERVA MATE AMIZADE 500G               , UN ,6
7898147730064,ERVA MATE AMIZADE GROSSA 1KG         , UN ,11.49
7896621710113,ERVA MATE AROREZINHA 500G            , UN ,5.75
7896328200054,ERVA MATE BARAO COM CHAS 500G        , UN ,6.95
7896328200139,ERVA MATE BARAO MOIDA GROSSA 500G    , UN ,5.8
7896328200016,ERVA MATE BARAO TRADICIONAL 500G     , UN ,5.8
7896810420007,ERVA MATE COM CHAS 500G PORTAO       , UN ,7.7
7897544700144,ERVA MATE DIAMANTINA 1KG             , UN ,10.39
7898004871923,ERVA MATE GAITEIRO 1KG               , UN ,10.99
7898004871916,ERVA MATE GAITEIRO 500G              , UN ,5.59
7897748200105,ERVA MATE GAUCHA DA SERRA S/ ACUCAR  , UN ,5.99
7898917844090,ERVA MATE LAGO VERDE 500G            , UN ,5.85
7898917844267,ERVA MATE LAGO VERDE COMPOSTA 500G   , UN ,6.5
7898917844021,ERVA MATE LAGO VERDE NATURAL 500G    , UN ,5.85
7898335990065,ERVA MATE MACEDO NATIVA 500G         , UN ,5.5
7898335990119,ERVA MATE MOIDA GROSSA MACEDO        , UN ,5.5
7897265600389,ERVA MATE NATURALY GROSSA 1KG        , UN ,7.99
7896810400054,ERVA MATE PORTAO                     , UN ,6.29
7896810400047,ERVA MATE PORTAO 500G                , UN ,6.49
7896810400085,ERVA MATE PORTAO NATIVA 1KG          , UN ,12.79
7898937112148,ERVA MATE REI VERDE 1KG              , UN ,12.99
7898937112094,ERVA MATE REI VERDE 500G             , UN ,6.99
7898902998050,ERVA MATE SAFRA NATIVA 500G          , UN ,5.99
7898902998067,ERVA MATE SAFRA S/ACUCAR 1KG         , UN ,10.89
7897265600303,ERVA MATE SCHNEIDER C/CHAS 500G      , UN ,6.99
7897265600266,ERVA MATE SCHNEIDER NATURALY 500G    , UN ,6.99
7897265600464,ERVA MATE SCNEIDER MOIDA GROSSA      , UN ,6.49
7898937112247,ERVA MATE SELECAO 1KG                , UN ,13.29
7898937112223,ERVA MATE SELECAO 500G               , UN ,6.89
7897265600952,ERVA MATE SHNEIDER NATURALY 1KG      , UN ,7.99
7896394600017,ERVA MATE TERTULIA                   , UN ,8.49
7896394600369,ERVA MATE TERTULIA 1 KG..            , UN ,13.89
7898015020099,ERVA MATE VALERIO TRADICIONAL 1KG    , UN ,11.99
7898015020105,ERVA MATE VALERIO TRADICIONAL 500G   , UN ,6.99
7896102582246,ERVILHA E MILHO EM CONSERVA QUERO 280, UN ,2.1
7890300302095,ERVILHA E MILHO FRITZ FRIDA 200G     , UN ,2.49
7896387010243,ERVILHA E MILHO JUSSARA EM CONSERVA L, UN ,1.89
7896041160109,ERVILHA E MILHO ODERICH              , UN ,2.99
7891032013402,ERVILHA E MILHO OLE 200G VIDRO       , UN ,3.99
7896387000190,ERVILHA JUSSARA 200G                 , UN ,1.99
7891032012351,ERVILHA OLE 350G VIDRO               , UN ,1.99
7896102583113,ERVILHA QUERO VIDRO 200G             , UN ,2.29
7897517209056,ERVILHA SACHE FUGINI 300G            , UN ,1.99
7896292300545,ERVILHAS EM CONSERVA PREDILECTA 200G , UN ,2.49
7891032012207,ERVILHAS OLE 300G                    , UN ,1.45
7898556010450,ERVILHAS PRAMESA 300G                , UN ,1.69
7898905153289,ERVLHA GOIAS VERDE 200G              , UN ,2.49
7896001001152,ESC BETTANIN BETTA JEANS             , UN ,4.49
7898416831089,ESMALTE DOTE PITAYA 8ML              , UN ,2.99
7898416833182,ESMALTE ELIAMA BABYLISS 9ML          , UN ,2.99
7898416832956,ESMALTE ELIAMA BORBOLETA AZUL 9ML    , UN ,2.99
7898416833014,ESMALTE ELIAMA BUQUE DE ROSAS 9ML    , UN ,2.99
7898416833335,ESMALTE ELIAMA CAMIMHADA AO LUAR     , UN ,2.99
7898416833144,ESMALTE ELIAMA CHEGA MAIS 9ML        , UN ,2.99
7898416833250,ESMALTE ELIAMA COTA TUDO 9ML         , UN ,2.99
7898416833410,ESMALTE ELIAMA GOLFIMHO 9ML          , UN ,2.99
7898947389608,ESPARADRAPO TRAMSPAREMTE BELLACOTTOM , UN ,4.19
7896084904012,ESPIRAL BOA NOITE C/10UN             , UN ,2.99
7896001004672,ESPONJA BETA                         , UN ,1.69
7896001004566,ESPONJA DUPLA FACE ESFREBOM TEFLON   , UN ,1.99
7896001004528,ESPONJA ESFREBOM ANTI BACT           , UN ,2.59
7896001004504,ESPONJA ESFREBOM BETTANIN DUPLA FACE , UN ,1.5
7896001004658,ESPONJA P/BANHO SLOW BETTANIN        , UN ,3.99
7896102502183,ESTRATO DE TOMATE QUERO 130G         , UN ,1.19
7898122770351,ESTRELINHA NATUFEST 60G              , UN ,3.45
7891300902124,EXTRATO CAJAMAR 350G                 , UN ,2.99
7891300902056,EXTRATO DE TOMATE CAJAMAR 140G       , UN ,1.89
7896041162516,EXTRATO DE TOMATE ODERICH 340G       , UN ,2.99
7896041174021,EXTRATO DE TOMATE ODERICH LATA 370G  , UN ,2.59
7896036094983,EXTRATO ELEFANTE 340G                , UN ,3.99
7896102502305,EXTRATO QUERO 350G                   , UN ,2.99
7898905153715,EXTRATO TOMATE BONARE 340G           , UN ,1.49
7896036095041,EXTRATO TOMATE ELEFANTE 130G         , UN ,2.49
7896292313798,EXTRATO TOMATE SO FRUTA SACHE 140G   , UN ,0.99
7898905153579,EXTREATO DE TOMATE BONARE            , UN ,2.39
7892840234140,FANDANGOS 175G                       , UN ,5
7892840233945,FANDANGOS PRESUNTO 63G               , UN ,2
7892300025998,FARIHA DE MILHO 1KG SIHA             , UN ,1.99
7898936528902,FARIMHA DE AVEIA SADORO              , UN ,3.99
7892020200095,FARINHA  DE TRIGO ROSA BRANCA        , UN ,2.89
7894321219929,FARINHA DE AVEIA 200G                , UN ,3.99
7899751200295,FARINHA DE BERINGELA Q VITA 120G     , UN ,9.35
7898917608524,FARINHA DE LINHACA SINOSTEMP 250G    , UN ,3.99
7890300106594,FARINHA DE MADIOCA FRITZ E FRIDA 500G, UN ,3.49
7891095300372,FARINHA DE MANDIOCA BRANCA YOKI 500G , UN ,5.49
7896204306191,FARINHA DE MANDIOCA CBS 500G         , UN ,2.39
7890300398982,FARINHA DE MANDIOCA FRITZ E FRIDATORR, UN ,2.99
7890300106365,FARINHA DE MANDIOCA FRITZ FRIDA TORRA, UN ,2.99
7898004870735,FARINHA DE MANDIOCA GAITEIRO 500G    , UN ,3.49
7898004872579,FARINHA DE MANDIOCA TORRADA GAITEIRO , UN ,2.99
7897668600030,FARINHA DE MANDIOCA TRES COQUEIROS 1K, UN ,4.99
7890300089187,FARINHA DE MILHO GROSSA FRITZA E FRID, UN ,3.49
7898004870810,FARINHA DE MILHO GROSSA GAITEIRO 1KG , UN ,2.99
7898004870827,FARINHA DE MILHO MEDIA GAITEIRO 1KG  , UN ,2.99
7892300026018,FARINHA DE MILHO SINHA MEDIA         , UN ,3.99
7898004870728,FARINHA DE ROSCA GAITEIRO 500G       , UN ,3.99
7896204302919,FARINHA DE TRIGO C/FERRO E AC FOLICO , UN ,2.49
7890300084953,FARINHA DE TRIGO FRITZ E FRIDA 1KG   , UN ,2.79
7898004870988,FARINHA DE TRIGO GAITEIRO            , UN ,2.79
7896412802300,FARINHA DE TRIGO INTEGRAL ORQUIDEA 1K, UN ,4.49
7892020200156,FARINHA DE TRIGO ROSA BRANCA5KG      , UN ,10.9
7896412819247,FARINHA DE TRIGO TIPO 1 ORQUIDEA 5KG , UN ,12.99
7898928148187,FARINHA LACTEA VITALON 200G          , UN ,4.99
7896412802614,FARINHA ORQUIDEA PAES 5KG            , UN ,11.39
7896412819520,FARINHA ORQUIDIA 1KG                 , UN ,2.99
7896015910709,FAROFA DE MANDIOCA SUAVE PINDUCA 250G, UN ,2.59
7892300002326,FAROFA DE MANDIOCA TEMPERADA SINHA 25, UN ,2.1
7890300314784,FAROFA PRONTA FRITZ E FRIDA 250G     , UN ,3.69
7898004871909,FAROFA PRONTA GAITERO TRADICIONAL 250, UN ,3.99
7891095005895,FAROFA PRONTA YOKI 250G              , UN ,4.29
7891095301065,FAROFA PRONTA YOKI SUAVE 300G        , UN ,4.49
7891095,FAROFA PRONTA YOKI SUAVE 300G        , UN ,4.49
7890300007327,FEIJAO BRANCO FRITZ E FRIDA 500G     , UN ,5.49
7890300147009,FEIJAO CARIOCA FRITZ E FRIDA 500G    , UN ,2.99
7896116900128,FEIJAO DA CASA CORES 1KG             , UN ,4.39
7898004870308,FEIJAO GAITEIRO 500G                 , UN ,3.99
7896079471338,FEIJAO NAMORADO ESCOLHIDO 500G       , UN ,5.49
7896116902177,FEIJAO PRETO ARBAZA 1KG              , UN ,4.99
7897656600011,FEIJAO PRETO CALDAO ESPECIAL 1KG     , UN ,7.99
7890300155936,FEIJAO PRETO FRITZ&FRIDA 500G        , UN ,3.49
7898004870377,FEIJAO PRETO GAITERO 1KG             , UN ,5.99
7898236720020,FERMENTO BIOLOGICO TOK 10G           , UN ,0.99
7898236720136,FERMENTO MONOPOL  11G                , UN ,0.99
7622300119621,FERMENTO ROYAL 100G                  , UN ,2.99
7898936528773,FIBRA DE LINHACA DOURADA SADORO 220G , UN ,4.5
7898936528551,FIBRA DE LINHACA SADORO 220G         , UN ,3.99
7898936528667,FIBRA DE TRIGO SADORO 180G           , UN ,2.89
7898004872074,FIGO EM CALDA GAITEIRO 500G          , UN ,7.39
7898453010218,FIGOS EM CALDA FERRANTI 600G         , UN ,6.99
7890300155578,FIGOS FRITZ E FRIDA INTEIROS EM CALDS, UN ,8.99
7898559432136,FILE DE PEIXE EM SACO                , UN ,15.99
7898930535128,FILME DE PVC G.UTIL 15MT             , UN ,3.99
7891334198012,FILME EASYPACK THEOTO 15M            , UN ,3.49
7896005800119,FILTRO DE PAPEL 102 3 CORACOES       , UN ,2.69
7896005803714,FILTRO DE PAPEL 3 CORACOES 102       , UN ,3.29
7896005803721,FILTRO DE PAPEL 3 CORACOES 103       , UN ,2.99
7898124583492,FILTRO P/BOMBA DE CHIMARAO           , UN ,1.39
7898922426892,FILTRO PARA BOMBA DE CHIMARRAO C/UN  , UN ,1
7896327501206,FLAN APTI CHOCOLATE 60G              , UN ,1.15
7897903111444,FLAN BIO CARAMELO C/2                , UN ,2.9
7898936529411,FLOCOS COLORIDOS SADORO 200G         , UN ,3.49
7898917608944,FLOCOS DE MILHO C/ ACUCAR SINOSTEMP 1, UN ,2.49
7898936528698,FLOCOS DE MILHO DOCE SANDORO 210G    , UN ,5.49
7898369990833,FOGOS BOMBA N°1 20UN                 , UN ,9
7898254150892,FOGOS CIENFUEGOS CARAMELITO 20UN     , UN ,9
7898475530244,FOLHAS DE LOURO SINOSTEMP 10G        , UN ,1.49
7898064036003,FRALDA CREMER MAGIC CARE XG C/16     , UN ,12.99
7898064035983,FRALDA DESCARTAVEL  CREMER M C/24    , UN ,12.99
7898064035990,FRALDA DESCARTAVEL CREMER G C/20     , UN ,12.99
7891151003605,FREEGELLS CHOC                       , UN ,1
7891151005463,FREEGELLS CHOC CEREJA                , UN ,1
7891151025751,FREEGELLS CHOCOLATE MARACUJA         , UN ,1
7891151021159,FREEGELLS CREAM                      , UN ,1
7891151022378,FREEGELLS CREAN                      , UN ,1
7891151025546,FREEGELLS ERO DO GELO                , UN ,1
7891151001458,FREEGELLS EUCALIPTO                  , UN ,1
7891151003834,FREEGELLS EXTRA FORTE MENTOL         , UN ,1
7891151007184,"FREEGELLS FRESCH 31,7G               ", UN ,1
7891151026642,FREEGELLS FRESH                      , UN ,1
7891151021388,FREEGELLS HELLO KITTY                , UN ,1
7891151003636,FREEGELLS LARANHA C/CHOC             , UN ,1
7891151021869,FREEGELLS LIMONADA                   , UN ,1
7891151024433,FREEGELLS MELAO GELADO               , UN ,1
7891151001465,FREEGELLS MENTA 10UN                 , UN ,1
7891151003629,FREEGELLS MENTA E CHOCOLATE          , UN ,1
7891151001625,"FREEGELLS MORANGOI MENTOL 31,7G      ", UN ,1
7891151018258,FREEGELLS SUMMER                     , UN ,1
7891151001441,"FREEGELS CEREJA 31,7G                ", UN ,1
7896436100178,FRUKI 600ML                          , UN ,2.99
7898936529176,FRUTAS CRISTALIZADAS SADORO 100G     , UN ,2.1
7898936528070,FUNCHO SADORE 15G                    , UN ,2.99
7898122773840,FUNDO DO MAR  NATUFEST 60G           , UN ,3.45
7891048050217,GELATINA AMORA DR OETKER             , UN ,1.19
7898409952111,GELATINA FLEISCHMANN ABACAXI 30G     , UN ,0.99
7898409952050,GELATINA FLEISCHMANN CEREJA 30G      , UN ,0.99
7898409952135,GELATINA FLEISCHMANN LIMAO 30G       , UN ,0.99
7898409952012,GELATINA FLEISCHMANN MORANGO 30G     , UN ,0.99
7898409952074,GELATINA FLEISCHMANN UVA 30G         , UN ,1.19
7891048050231,GELATINA FRAMBOESA DR OETKER         , UN ,0.99
7891048050255,GELATINA MARACUJA DR OETKER          , UN ,1.19
7622300242558,GELATINA ROYAL MORANGO VITAMINADA    , UN ,1.49
7622300243487,GELATINA ROYAL UVA 35G               , UN ,1.49
7897659912142,GELATINA SOLEY DE ABACAXI 35G        , UN ,0.99
7891048050286,GELATINA TUTI FRUTI DR OETKER        , UN ,1.19
7622300172824,GELATINA ZERO ACUCAR ABACAXI ROYAL 12, UN ,2.5
7896087002005,GELEIA VEGA DE MORANGO 420G          , UN ,3.75
7896087002067,GELEIA VEGA DE UVA 420G              , UN ,3.75
7898936529589,GENGIBRE SADORO 13G                  , UN ,2.99
7898004870339,GIRASOL GAITEIRO 250G                , UN ,3.49
7890300009598,GIRASSOL FRILY BIRDS 500G            , UN ,5.99
7898384160204,GIRASSOL MARAVILHOSA 250G            , UN ,1.89
7896267101375,GLUP ABACAXI.                        , UN ,0.75
7896267101450,GLUP PESSEGO.                        , UN ,0.75
7896267101511,GOLLY SABOR  GROSELHA                , UN ,0.75
7896267101467,GOLLY SALADA DE FRUTAS.              , UN ,0.75
7896267101474,GOLLY TANGERINA..                    , UN ,0.75
7898936528810,GRANOLA DIET SADORO 200G             , UN ,4.1
7898936528605,GRANOLA LIGHT SADORO 220G            , UN ,5.99
7898936528612,GRANOLA NATURAL SADORO 220G          , UN ,5.99
7898936528537,GRANULADO COLORIDO SADORO 75G        , UN ,2.49
7898936529039,GUARANA EM PO SADORO 50G             , UN ,2.7
7898327436410,GUARDANAPO DE PAPEL DUALETTE C/50    , UN ,1.79
7896061931383,GUARDANAPO DE PAPEL LIPS 24X24 C/50  , UN ,3.49
7896061932007,GUARDANAPO DE PAPEL SNACK 50UN       , UN ,1.35
7898906736313,GUARDANAPOS DE PAPEL MARPEL 50UN     , UN ,1.99
7896918000033,GUARDANOPO DE PAPEL PEGG TODO DIA 50U, UN ,0.99
7895800300145,HALLS CEREJA                         , UN ,1.5
7622300852597,HALLS CREAMY  MARACUJA 33G           , UN ,1.5
7895800303313,HALLS EXTRA FORTE 1UN                , UN ,1.5
7895800304679,HALLS FRUIT SENSATIONS MORANGO 34G   , UN ,1.5
7895800313725,HALLS HORTELA LYPITUS                , UN ,1.5
7895800304631,HALLS LIGHT DE MORANGO               , UN ,1.5
7895800302552,HALLS LIGHT S/ ACUCAR                , UN ,1.5
7895800303320,HALLS MENTA 34G                      , UN ,1.5
7622300842468,HALLS MENTA PRATA                    , UN ,1.5
7895800300381,HALLS MENTOL E EUCALIPTO C/10UN      , UN ,1.5
7622300858834,HALLS MINI EXTRA FORTE               , UN ,2
7895800310830,HALLS MOUSSE DE LIMAO                , UN ,1.5
7895800201077,HALLS PESSEGO 37 G                   , UN ,1.5
7798002411636,HALLS PESSEGO S/ACUCAR 1UN C/30G     , UN ,1.5
7501056903381,HALLS UVA                            , UN ,1.5
7895800420003,HALLS UVA VERDE                      , UN ,1.5
7702133211607,HALLS VITA-C 1UN                     , UN ,1.5
7702133211591,HALLS VITA-C LARANJA                 , UN ,1.5
7702133217838,HALLS VITA-C MARACUJA 34G            , UN ,1.5
